,Player,Year,Season,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Duration,Major Injury,Minor Injury Count,Previous Major Injury Count
15989,Chris Wilcox,2012,0,0,30,BOS,2,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
15990,Deron Williams,2012,0,6,28,BRK,7,7,41.7,0.15347721822541965,0.3621103117505995,0.425,0.05755395683453237,0.1462829736211031,0.395,0.09592326139088729,0.2158273381294964,0.444,0.505,0.12709832134292565,0.15347721822541965,0.822,0.002398081534772182,0.07194244604316546,0.07434052757793765,0.2014388489208633,0.023980815347721823,0.014388489208633093,0.07194244604316546,0.05755395683453237,0.4940047961630695,0.0,0,0.0,1.0
15991,Terrence Williams,2012,0,9,25,BOS,5,0,9.6,0.04166666666666667,0.20833333333333334,0.2,0.0,0.0625,0.0,0.04166666666666667,0.14583333333333334,0.286,0.2,0.020833333333333336,0.04166666666666667,0.5,0.020833333333333336,0.1875,0.20833333333333334,0.125,0.0,0.020833333333333336,0.08333333333333334,0.0625,0.10416666666666667,0.0,0,0.0,2.0
15992,Metta World Peace,2012,0,9,33,LAL,3,3,28.0,0.08214285714285714,0.3321428571428572,0.25,0.024999999999999998,0.16785714285714287,0.143,0.060714285714285714,0.16785714285714287,0.357,0.286,0.024999999999999998,0.024999999999999998,1.0,0.07142857142857142,0.060714285714285714,0.13214285714285715,0.060714285714285714,0.024999999999999998,0.010714285714285714,0.03571428571428571,0.060714285714285714,0.21428571428571427,0.0,0,0.0,0.0
15993,Tony Wroten,2012,0,13,19,MEM,6,0,2.8,0.10714285714285715,0.6428571428571429,0.182,0.0,0.10714285714285715,0.0,0.10714285714285715,0.5357142857142857,0.222,0.182,0.25,0.25,1.0,0.07142857142857144,0.17857142857142858,0.25,0.10714285714285715,0.07142857142857144,0.0,0.10714285714285715,0.07142857142857144,0.46428571428571436,0.0,0,0.0,0.0
15994,Sam Young,2012,0,13,27,IND,15,0,8.7,0.06896551724137931,0.18390804597701152,0.375,0.01149425287356322,0.08045977011494253,0.2,0.0574712643678161,0.10344827586206898,0.5,0.417,0.04597701149425288,0.0574712643678161,0.75,0.08045977011494253,0.13793103448275862,0.21839080459770116,0.034482758620689655,0.034482758620689655,0.01149425287356322,0.0574712643678161,0.12643678160919541,0.19540229885057472,0.0,0,0.0,0.0
15995,Quincy Acy,2013,1,9,23,TOT,126,0,13.405555555555557,0.07459593866556154,0.1641110650642354,0.468,0.007459593866556154,0.014919187733112307,0.267,0.07459593866556154,0.14919187733112307,0.492,0.482,0.04475756319933692,0.05967675093244923,0.66,0.0820555325321177,0.17157065893079151,0.2536261914629092,0.029838375466224615,0.029838375466224615,0.029838375466224615,0.03729796933278077,0.1417322834645669,0.20140903439701616,100.0,1,9.0,0.0
16007,Steven Adams,2013,1,0,20,OKC,81,20,14.8,0.07432432432432433,0.15540540540540537,0.503,0.0,0.0,0.0,0.07432432432432433,0.15540540540540537,0.503,0.503,0.06756756756756756,0.11486486486486486,0.581,0.12162162162162161,0.15540540540540537,0.277027027027027,0.03378378378378378,0.03378378378378378,0.04729729729729729,0.06081081081081081,0.16891891891891891,0.22297297297297294,0.0,0,0.0,0.0
16008,Jeff Adrien,2013,1,3,27,TOT,106,24,18.1122641509434,0.14907026407625396,0.2870982863690817,0.52,0.0,0.0,0.0,0.14907026407625396,0.2870982863690817,0.52,0.52,0.07729569248398352,0.1214646596176884,0.639,0.10490129694254907,0.20980259388509814,0.3202250117193603,0.03864784624199176,0.027605604458565546,0.03864784624199176,0.03864784624199176,0.11042241783426218,0.3754362206364914,0.0,0,0.0,0.0
16011,Arron Afflalo,2013,1,13,28,ORL,73,73,35.0,0.18285714285714286,0.3942857142857143,0.459,0.05142857142857143,0.11714285714285713,0.427,0.13142857142857142,0.27714285714285714,0.473,0.522,0.10857142857142857,0.13142857142857142,0.815,0.011428571428571429,0.09142857142857143,0.10285714285714286,0.09714285714285714,0.014285714285714285,0.0,0.05714285714285714,0.054285714285714284,0.52,8.0,0,1.0,0.0
16012,Alexis Ajinça,2013,1,0,25,NOP,56,30,17.0,0.1411764705882353,0.25882352941176473,0.546,0.0,0.0,0.0,0.1411764705882353,0.25882352941176473,0.548,0.546,0.058823529411764705,0.07058823529411765,0.836,0.09999999999999999,0.1941176470588235,0.2882352941176471,0.041176470588235294,0.023529411764705882,0.047058823529411764,0.06470588235294118,0.1941176470588235,0.3470588235294118,0.0,0,0.0,0.0
16013,Cole Aldrich,2013,1,0,25,NYK,46,2,7.2,0.09722222222222221,0.18055555555555555,0.541,0.0,0.0,0.0,0.09722222222222221,0.18055555555555555,0.541,0.541,0.08333333333333333,0.09722222222222221,0.867,0.11111111111111112,0.2777777777777778,0.38888888888888884,0.041666666666666664,0.02777777777777778,0.09722222222222221,0.05555555555555556,0.125,0.2777777777777778,8.0,0,1.0,1.0
16014,LaMarcus Aldridge,2013,1,3,28,POR,69,69,36.2,0.2596685082872928,0.569060773480663,0.458,0.0,0.0055248618784530384,0.2,0.2596685082872928,0.5635359116022098,0.461,0.459,0.11878453038674032,0.143646408839779,0.822,0.06629834254143646,0.24033149171270715,0.3066298342541436,0.0718232044198895,0.024861878453038673,0.027624309392265192,0.049723756906077346,0.058011049723756904,0.6408839779005524,11.0,1,1.0,0.0
16016,Lavoy Allen,2013,1,3,24,TOT,130,4,16.486923076923077,0.1273736761069379,0.2790090048056735,0.447,0.0,0.012130826295898848,0.154,0.12130826295898847,0.2668781785097747,0.46,0.45,0.030327065739747118,0.04852330518359539,0.66,0.10917743666308963,0.18196239443848272,0.2911398311015723,0.06671954462744367,0.024261652591797696,0.030327065739747118,0.04245789203564596,0.11524284981103905,0.2850744179536229,0.0,0,0.0,0.0
16019,Ray Allen*,2013,1,13,38,MIA,73,9,26.5,0.12452830188679245,0.2792452830188679,0.442,0.06037735849056604,0.15849056603773587,0.375,0.06415094339622641,0.12075471698113208,0.53,0.549,0.05283018867924528,0.06037735849056604,0.905,0.011320754716981131,0.09433962264150944,0.10566037735849056,0.07547169811320754,0.02641509433962264,0.0037735849056603774,0.045283018867924525,0.06037735849056604,0.3622641509433962,0.0,0,0.0,0.0
16020,Tony Allen,2013,1,13,32,MEM,55,28,23.2,0.15948275862068967,0.3232758620689655,0.494,0.008620689655172414,0.03879310344827586,0.234,0.15086206896551724,0.28879310344827586,0.527,0.507,0.06034482758620689,0.09482758620689656,0.628,0.06034482758620689,0.09913793103448275,0.16379310344827586,0.07327586206896551,0.06896551724137931,0.01293103448275862,0.06896551724137931,0.09482758620689656,0.3879310344827586,0.0,0,0.0,0.0
16021,Al-Farouq Aminu,2013,1,9,23,NOP,80,65,25.6,0.11328124999999999,0.2421875,0.474,0.0078125,0.023437499999999997,0.271,0.10937499999999999,0.21874999999999997,0.496,0.487,0.04296875,0.06640625,0.664,0.0625,0.17968749999999997,0.2421875,0.05468749999999999,0.0390625,0.01953125,0.04296875,0.0703125,0.28125,0.0,0,0.0,0.0
16022,Lou Amundson,2013,1,3,31,TOT,38,0,9.707894736842103,0.0824071564109515,0.1751152073732719,0.5,0.0,0.0,0.0,0.0824071564109515,0.1751152073732719,0.5,0.5,0.03090268365410681,0.13391162916779617,0.25,0.15451341827053405,0.1442125237191651,0.29872594198969915,0.03090268365410681,0.05150447275684469,0.06180536730821362,0.07210626185958255,0.26782325833559234,0.20601789102737875,0.0,0,0.0,0.0
16025,Chris Andersen,2013,1,0,35,MIA,72,0,19.4,0.1288659793814433,0.1958762886597938,0.644,0.0,0.010309278350515465,0.25,0.12371134020618557,0.1907216494845361,0.662,0.649,0.08762886597938145,0.11855670103092783,0.71,0.09278350515463918,0.18041237113402064,0.2731958762886598,0.015463917525773196,0.02061855670103093,0.06701030927835053,0.03608247422680413,0.11855670103092783,0.3402061855670103,3.0,0,2.0,0.0
16027,Alan Anderson,2013,1,9,31,BRK,78,26,22.7,0.11013215859030838,0.27312775330396477,0.4,0.04845814977973569,0.14096916299559473,0.339,0.06167400881057269,0.13215859030837004,0.464,0.487,0.05286343612334802,0.06607929515418502,0.78,0.022026431718061675,0.07488986784140969,0.09691629955947138,0.04405286343612335,0.02643171806167401,0.004405286343612335,0.03524229074889868,0.08370044052863436,0.31718061674008813,0.0,0,0.0,0.0
16028,James Anderson,2013,1,13,24,PHI,80,62,28.9,0.13494809688581316,0.31141868512110726,0.431,0.04844290657439446,0.15224913494809691,0.328,0.08304498269896193,0.15916955017301038,0.53,0.511,0.03460207612456748,0.04498269896193772,0.726,0.02422145328719723,0.10380622837370243,0.1314878892733564,0.0657439446366782,0.03114186851211073,0.013840830449826992,0.04498269896193772,0.0657439446366782,0.3494809688581315,0.0,0,0.0,1.0
16029,Ryan Anderson,2013,1,3,25,NOP,22,14,36.1,0.19390581717451522,0.44598337950138506,0.438,0.08310249307479224,0.2077562326869806,0.409,0.11080332409972299,0.2382271468144044,0.463,0.532,0.07479224376731303,0.07756232686980609,0.952,0.08310249307479224,0.09695290858725761,0.18005540166204986,0.0221606648199446,0.013850415512465374,0.008310249307479223,0.024930747922437674,0.05817174515235457,0.5484764542936288,17.0,1,1.0,1.0
16031,Giannis Antetokounmpo,2013,1,9,19,MIL,77,23,24.6,0.08943089430894309,0.21951219512195122,0.414,0.02032520325203252,0.06097560975609756,0.347,0.06910569105691056,0.15853658536585363,0.44,0.463,0.07317073170731707,0.1056910569105691,0.683,0.04065040650406504,0.1382113821138211,0.17886178861788618,0.07723577235772357,0.03252032520325203,0.03252032520325203,0.06504065040650406,0.08943089430894309,0.2764227642276422,0.0,0,0.0,0.0
16032,Carmelo Anthony,2013,1,3,29,NYK,77,77,38.7,0.24806201550387594,0.5503875968992248,0.452,0.056847545219638244,0.13953488372093023,0.402,0.19379844961240308,0.4108527131782945,0.469,0.503,0.15503875968992248,0.1808785529715762,0.848,0.049095607235142114,0.16020671834625322,0.20930232558139533,0.08010335917312661,0.031007751937984492,0.01808785529715762,0.06718346253229975,0.07493540051679586,0.7080103359173125,0.0,0,0.0,1.0
16033,Joel Anthony,2013,1,0,31,TOT,66,0,5.622727272727273,0.07113985448666128,0.17784963621665317,0.375,0.0,0.0,0.0,0.07113985448666128,0.17784963621665317,0.375,0.375,0.01778496362166532,0.03556992724333064,0.5,0.08892481810832659,0.12449474535165722,0.2134195634599838,0.01778496362166532,0.01778496362166532,0.07113985448666128,0.01778496362166532,0.08892481810832659,0.14227970897332257,0.0,0,0.0,0.0
16036,Pero Antić,2013,1,0,31,ATL,50,26,18.5,0.13513513513513514,0.31891891891891894,0.418,0.05945945945945946,0.18378378378378377,0.327,0.07027027027027027,0.13513513513513514,0.545,0.514,0.05405405405405406,0.07027027027027027,0.758,0.05945945945945946,0.16216216216216217,0.22702702702702704,0.06486486486486487,0.021621621621621623,0.010810810810810811,0.05945945945945946,0.13513513513513514,0.3783783783783784,0.0,0,0.0,0.0
16037,Trevor Ariza,2013,1,9,28,WAS,77,77,35.4,0.1440677966101695,0.3135593220338983,0.456,0.06497175141242938,0.1610169491525424,0.407,0.07627118644067797,0.1497175141242938,0.509,0.562,0.05367231638418079,0.07062146892655367,0.772,0.03672316384180791,0.13841807909604523,0.17514124293785313,0.07062146892655367,0.04519774011299436,0.00847457627118644,0.0480225988700565,0.06497175141242938,0.4067796610169492,0.0,0,0.0,1.0
16038,Hilton Armstrong,2013,1,0,29,GSW,15,1,6.5,0.0923076923076923,0.2,0.474,0.0,0.0,0.0,0.0923076923076923,0.2,0.474,0.474,0.07692307692307693,0.16923076923076924,0.438,0.2,0.29230769230769227,0.47692307692307695,0.04615384615384615,0.04615384615384615,0.04615384615384615,0.06153846153846154,0.10769230769230768,0.26153846153846155,0.0,0,0.0,0.0
16039,Darrell Arthur,2013,1,9,25,DEN,68,1,17.1,0.14035087719298245,0.3508771929824561,0.395,0.023391812865497075,0.05263157894736842,0.375,0.11695906432748537,0.29824561403508765,0.399,0.424,0.04678362573099415,0.05263157894736842,0.855,0.04678362573099415,0.13450292397660815,0.18128654970760233,0.05263157894736842,0.03508771929824561,0.040935672514619874,0.05263157894736842,0.15789473684210525,0.34502923976608185,0.0,0,0.0,0.0
16040,Ömer Aşık,2013,1,0,27,HOU,48,19,20.2,0.10396039603960397,0.19801980198019803,0.532,0.0,0.0,0.0,0.10396039603960397,0.19801980198019803,0.532,0.532,0.07920792079207921,0.12871287128712872,0.619,0.10396039603960397,0.2871287128712871,0.3910891089108911,0.024752475247524754,0.01485148514851485,0.039603960396039604,0.0594059405940594,0.09405940594059406,0.2871287128712871,0.0,0,0.0,0.0
16041,D.J. Augustin,2013,1,6,26,TOT,142,18,27.286619718309858,0.15392159392985263,0.3701447854027409,0.415,0.06963119725398095,0.17224559320721605,0.401,0.08429039667587168,0.19789919219552485,0.427,0.508,0.10261439595323509,0.11727359537512583,0.885,0.007329599710945364,0.058636797687562914,0.06596639739850828,0.161251193640798,0.02565359898830877,0.0,0.06596639739850828,0.07696079696492632,0.4800887810669213,0.0,0,0.0,0.0
16044,Gustavo Ayón,2013,1,0,28,ATL,26,14,16.5,0.12121212121212122,0.23636363636363636,0.51,0.0,0.0,0.0,0.12121212121212122,0.23636363636363636,0.51,0.51,0.01818181818181818,0.048484848484848485,0.4,0.09696969696969697,0.19393939393939394,0.2909090909090909,0.06666666666666667,0.06060606060606061,0.024242424242424242,0.06666666666666667,0.1090909090909091,0.2606060606060606,0.0,0,0.0,0.0
16045,Jeff Ayres,2013,1,3,26,SAS,73,10,13.0,0.10769230769230768,0.1846153846153846,0.58,0.0,0.0,0.0,0.10769230769230768,0.1846153846153846,0.58,0.58,0.038461538461538464,0.06153846153846154,0.691,0.0923076923076923,0.1769230769230769,0.2692307692307692,0.06153846153846154,0.015384615384615385,0.023076923076923075,0.06923076923076923,0.15384615384615385,0.25384615384615383,0.0,0,0.0,0.0
16046,Chris Babb,2013,1,13,23,BOS,14,0,9.4,0.06382978723404255,0.22340425531914893,0.267,0.0425531914893617,0.20212765957446807,0.222,0.010638297872340425,0.02127659574468085,0.667,0.367,0.0,0.0,0.0,0.031914893617021274,0.09574468085106383,0.1276595744680851,0.02127659574468085,0.0425531914893617,0.0,0.02127659574468085,0.09574468085106383,0.1702127659574468,0.0,0,0.0,0.0
16047,Luke Babbitt,2013,1,3,24,NOP,27,2,17.5,0.12571428571428572,0.32571428571428573,0.39,0.07428571428571429,0.2,0.379,0.05142857142857143,0.12571428571428572,0.407,0.506,0.02857142857142857,0.04,0.778,0.04,0.14857142857142858,0.18857142857142856,0.06285714285714286,0.017142857142857144,0.022857142857142857,0.03428571428571429,0.10857142857142857,0.36,0.0,0,0.0,0.0
16048,Leandro Barbosa,2013,1,6,31,PHO,20,0,18.4,0.15217391304347827,0.358695652173913,0.427,0.02173913043478261,0.07065217391304349,0.28,0.13586956521739132,0.28804347826086957,0.462,0.454,0.08695652173913045,0.10869565217391305,0.795,0.016304347826086956,0.08695652173913045,0.10326086956521739,0.08695652173913045,0.02173913043478261,0.010869565217391306,0.05434782608695653,0.08152173913043478,0.40760869565217395,100.0,1,0.0,1.0
16049,J.J. Barea,2013,1,6,29,MIN,79,1,18.6,0.17204301075268816,0.44623655913978494,0.387,0.04838709677419355,0.15591397849462363,0.316,0.12365591397849461,0.2903225806451613,0.426,0.443,0.05376344086021505,0.06989247311827956,0.79,0.01075268817204301,0.09139784946236558,0.1021505376344086,0.2043010752688172,0.016129032258064516,0.0,0.08602150537634408,0.08602150537634408,0.45161290322580644,0.0,0,0.0,0.0
16050,Andrea Bargnani,2013,1,0,28,NYK,42,39,29.9,0.17725752508361203,0.4013377926421405,0.442,0.023411371237458192,0.08695652173913045,0.278,0.15384615384615385,0.31438127090301005,0.487,0.472,0.06688963210702341,0.0802675585284281,0.824,0.053511705685618735,0.12040133779264214,0.17725752508361203,0.03678929765886288,0.010033444816053512,0.04013377926421405,0.046822742474916385,0.0802675585284281,0.4448160535117057,100.0,1,0.0,3.0
16051,Harrison Barnes,2013,1,9,21,GSW,78,24,28.3,0.12367491166077738,0.3074204946996466,0.399,0.028268551236749116,0.08480565371024734,0.347,0.09187279151943463,0.2226148409893993,0.419,0.448,0.06007067137809187,0.0812720848056537,0.718,0.028268551236749116,0.10954063604240283,0.1413427561837456,0.053003533568904596,0.028268551236749116,0.010600706713780918,0.03886925795053004,0.0706713780918728,0.33568904593639576,0.0,0,0.0,0.0
16052,Matt Barnes,2013,1,9,33,LAC,63,40,27.5,0.13454545454545455,0.3054545454545455,0.438,0.05454545454545454,0.16363636363636364,0.343,0.07636363636363637,0.14181818181818182,0.549,0.53,0.03636363636363636,0.050909090909090904,0.733,0.03636363636363636,0.13454545454545455,0.16727272727272727,0.07272727272727272,0.03272727272727273,0.014545454545454545,0.04727272727272727,0.10545454545454545,0.36,0.0,0,0.0,2.0
16053,Will Barton,2013,1,13,23,POR,41,0,9.4,0.1702127659574468,0.40425531914893614,0.417,0.02127659574468085,0.0851063829787234,0.303,0.13829787234042554,0.3191489361702127,0.447,0.449,0.06382978723404255,0.0851063829787234,0.813,0.0425531914893617,0.14893617021276595,0.19148936170212766,0.0851063829787234,0.02127659574468085,0.02127659574468085,0.0425531914893617,0.0851063829787234,0.425531914893617,0.0,0,0.0,0.0
16054,Brandon Bass,2013,1,3,28,BOS,82,73,27.6,0.15579710144927536,0.31884057971014496,0.486,0.0,0.0036231884057971015,0.333,0.15579710144927536,0.31884057971014496,0.487,0.487,0.09057971014492754,0.10507246376811594,0.858,0.07246376811594203,0.13768115942028983,0.20652173913043478,0.03985507246376812,0.014492753623188406,0.03260869565217391,0.043478260869565216,0.08333333333333333,0.4021739130434782,0.0,0,0.0,0.0
16055,Shane Battier,2013,1,9,35,MIA,73,56,20.1,0.06965174129353233,0.18905472636815918,0.382,0.04975124378109452,0.1442786069651741,0.348,0.01990049751243781,0.04477611940298507,0.492,0.515,0.009950248756218905,0.014925373134328356,0.652,0.02487562189054726,0.06965174129353233,0.09452736318407959,0.04477611940298507,0.03482587064676616,0.02487562189054726,0.014925373134328356,0.08457711442786069,0.20398009950248752,2.0,0,2.0,1.0
16057,Nicolas Batum,2013,1,9,25,POR,82,82,36.0,0.12777777777777777,0.2777777777777778,0.465,0.05,0.13611111111111113,0.361,0.08055555555555555,0.14166666666666666,0.566,0.554,0.05555555555555555,0.06944444444444445,0.803,0.03888888888888889,0.16666666666666666,0.20833333333333334,0.14166666666666666,0.025,0.019444444444444445,0.06944444444444445,0.05277777777777778,0.3611111111111111,0.0,0,0.0,2.0
16058,Jerryd Bayless,2013,1,6,25,TOT,144,38,23.42430555555556,0.14514837982864426,0.3671400195665707,0.402,0.04695976994456138,0.12380302985384362,0.358,0.102457679879043,0.23906791971776697,0.425,0.464,0.05549790993448163,0.068305119919362,0.797,0.012807209984880375,0.07257418991432213,0.0853813998992025,0.11526488986392339,0.034152559959681,0.004269069994960125,0.04695976994456138,0.09391953988912276,0.3970235095312917,6.0,0,3.0,1.0
16061,Aron Baynes,2013,1,0,27,SAS,53,4,9.3,0.13978494623655913,0.3333333333333333,0.436,0.0,0.0,0.0,0.13978494623655913,0.3333333333333333,0.436,0.436,0.04301075268817204,0.04301075268817204,0.905,0.11827956989247312,0.18279569892473116,0.2903225806451613,0.06451612903225806,0.0,0.01075268817204301,0.07526881720430106,0.16129032258064516,0.3225806451612903,2.0,0,2.0,2.0
16063,Kent Bazemore,2013,1,13,24,TOT,134,30,13.608955223880596,0.16165825838999784,0.3747532353586313,0.429,0.04408861592454486,0.1396139504277254,0.336,0.11756964246545297,0.23513928493090594,0.484,0.491,0.0734810265409081,0.11756964246545297,0.606,0.007348102654090811,0.11756964246545297,0.12491774511954377,0.10287343715727133,0.04408861592454486,0.014696205308181621,0.08817723184908972,0.11022153981136215,0.4408861592454486,0.0,0,0.0,0.0
16066,Bradley Beal,2013,1,13,20,WAS,73,73,34.7,0.19020172910662822,0.4524495677233429,0.419,0.0547550432276657,0.13544668587896252,0.402,0.13544668587896252,0.31700288184438036,0.426,0.479,0.05763688760806916,0.07492795389048991,0.788,0.020172910662824204,0.08645533141210374,0.10662824207492795,0.09510086455331411,0.02881844380403458,0.005763688760806916,0.05187319884726224,0.06051873198847262,0.49279538904899134,20.0,0,1.0,1.0
16067,Michael Beasley,2013,1,9,25,MIA,55,2,15.1,0.21192052980132453,0.43046357615894043,0.499,0.026490066225165566,0.06622516556291391,0.389,0.18543046357615894,0.3642384105960265,0.518,0.528,0.07284768211920531,0.09271523178807947,0.772,0.039735099337748346,0.17218543046357618,0.20529801324503313,0.05298013245033113,0.026490066225165566,0.026490066225165566,0.06622516556291391,0.11258278145695365,0.5231788079470199,1.0,0,2.0,0.0
16069,Marco Belinelli,2013,1,9,27,SAS,80,25,25.2,0.16666666666666669,0.34523809523809523,0.485,0.0634920634920635,0.14682539682539683,0.43,0.10317460317460318,0.19841269841269843,0.525,0.576,0.05555555555555555,0.0634920634920635,0.847,0.007936507936507938,0.10317460317460318,0.1111111111111111,0.08730158730158731,0.023809523809523808,0.003968253968253969,0.047619047619047616,0.0634920634920635,0.4523809523809524,100.0,1,0.0,0.0
