,Season,Pos,Age,G,GS,MP,3PA,3P%,2PA,2P%,FTA,FT%,ORB,DRB,AST,STL,BLK,TOV,PF,Major Injury,Minor Injury Count,Previous Major Injury Count
16045,1,3,26,73,10,13.0,0.0,0.0,0.1846153846153846,0.58,0.0615384615384615,0.691,0.0923076923076923,0.1769230769230769,0.0615384615384615,0.0153846153846153,0.023076923076923,0.0692307692307692,0.1538461538461538,0,0.0,0.0
16046,1,13,23,14,0,9.4,0.202127659574468,0.222,0.0212765957446808,0.667,0.0,0.0,0.0319148936170212,0.0957446808510638,0.0212765957446808,0.0425531914893617,0.0,0.0212765957446808,0.0957446808510638,0,0.0,0.0
16047,1,3,24,27,2,17.5,0.2,0.379,0.1257142857142857,0.407,0.04,0.778,0.04,0.1485714285714285,0.0628571428571428,0.0171428571428571,0.0228571428571428,0.0342857142857142,0.1085714285714285,0,0.0,0.0
16048,1,6,31,20,0,18.4,0.0706521739130434,0.28,0.2880434782608695,0.462,0.108695652173913,0.795,0.0163043478260869,0.0869565217391304,0.0869565217391304,0.0217391304347826,0.0108695652173913,0.0543478260869565,0.0815217391304347,1,0.0,1.0
16049,1,6,29,79,1,18.6,0.1559139784946236,0.316,0.2903225806451613,0.426,0.0698924731182795,0.79,0.010752688172043,0.0913978494623655,0.2043010752688172,0.0161290322580645,0.0,0.086021505376344,0.086021505376344,0,0.0,0.0
16050,1,0,28,42,39,29.9,0.0869565217391304,0.278,0.31438127090301,0.487,0.0802675585284281,0.824,0.0535117056856187,0.1204013377926421,0.0367892976588628,0.0100334448160535,0.040133779264214,0.0468227424749163,0.0802675585284281,1,0.0,3.0
16051,1,9,21,78,24,28.3,0.0848056537102473,0.347,0.2226148409893993,0.419,0.0812720848056537,0.718,0.0282685512367491,0.1095406360424028,0.0530035335689045,0.0282685512367491,0.0106007067137809,0.03886925795053,0.0706713780918728,0,0.0,0.0
16052,1,9,33,63,40,27.5,0.1636363636363636,0.343,0.1418181818181818,0.549,0.0509090909090909,0.733,0.0363636363636363,0.1345454545454545,0.0727272727272727,0.0327272727272727,0.0145454545454545,0.0472727272727272,0.1054545454545454,0,0.0,2.0
16053,1,13,23,41,0,9.4,0.0851063829787234,0.303,0.3191489361702127,0.447,0.0851063829787234,0.813,0.0425531914893617,0.1489361702127659,0.0851063829787234,0.0212765957446808,0.0212765957446808,0.0425531914893617,0.0851063829787234,0,0.0,0.0
16054,1,3,28,82,73,27.6,0.0036231884057971,0.333,0.3188405797101449,0.487,0.1050724637681159,0.858,0.072463768115942,0.1376811594202898,0.0398550724637681,0.0144927536231884,0.0326086956521739,0.0434782608695652,0.0833333333333333,0,0.0,0.0
16055,1,9,35,73,56,20.1,0.1442786069651741,0.348,0.044776119402985,0.492,0.0149253731343283,0.652,0.0248756218905472,0.0696517412935323,0.044776119402985,0.0348258706467661,0.0248756218905472,0.0149253731343283,0.0845771144278606,0,2.0,1.0
16057,1,9,25,82,82,36.0,0.1361111111111111,0.361,0.1416666666666666,0.566,0.0694444444444444,0.803,0.0388888888888888,0.1666666666666666,0.1416666666666666,0.025,0.0194444444444444,0.0694444444444444,0.0527777777777777,0,0.0,2.0
16058,1,6,25,144,38,23.42430555555556,0.1238030298538436,0.358,0.2390679197177669,0.425,0.068305119919362,0.797,0.0128072099848803,0.0725741899143221,0.1152648898639233,0.034152559959681,0.0042690699949601,0.0469597699445613,0.0939195398891227,0,3.0,1.0
16061,1,0,27,53,4,9.3,0.0,0.0,0.3333333333333333,0.436,0.043010752688172,0.905,0.1182795698924731,0.1827956989247311,0.064516129032258,0.0,0.010752688172043,0.075268817204301,0.1612903225806451,0,2.0,2.0
16063,1,13,24,134,30,13.608955223880596,0.1396139504277254,0.336,0.2351392849309059,0.484,0.1175696424654529,0.606,0.0073481026540908,0.1175696424654529,0.1028734371572713,0.0440886159245448,0.0146962053081816,0.0881772318490897,0.1102215398113621,0,0.0,0.0
16066,1,13,20,73,73,34.7,0.1354466858789625,0.402,0.3170028818443803,0.426,0.0749279538904899,0.788,0.0201729106628242,0.0864553314121037,0.0951008645533141,0.0288184438040345,0.0057636887608069,0.0518731988472622,0.0605187319884726,0,1.0,1.0
16067,1,9,25,55,2,15.1,0.0662251655629139,0.389,0.3642384105960265,0.518,0.0927152317880794,0.772,0.0397350993377483,0.1721854304635761,0.0529801324503311,0.0264900662251655,0.0264900662251655,0.0662251655629139,0.1125827814569536,0,2.0,0.0
16069,1,9,27,80,25,25.2,0.1468253968253968,0.43,0.1984126984126984,0.525,0.0634920634920635,0.847,0.0079365079365079,0.1031746031746031,0.0873015873015873,0.0238095238095238,0.0039682539682539,0.0476190476190476,0.0634920634920635,1,0.0,0.0
16070,1,3,20,52,0,12.8,0.078125,0.245,0.2578124999999999,0.39,0.1015625,0.638,0.0703125,0.15625,0.0234374999999999,0.03125,0.015625,0.0703125,0.140625,0,0.0,0.0
16071,1,6,25,56,55,31.3,0.1469648562300319,0.361,0.1277955271565495,0.473,0.0575079872204472,0.814,0.0415335463258785,0.0702875399361022,0.0862619808306709,0.0447284345047923,0.0127795527156549,0.0383386581469648,0.0990415335463258,0,2.0,0.0
16073,1,0,27,6,0,7.5,0.0,0.0,0.0266666666666666,1.0,0.1333333333333333,0.167,0.04,0.3333333333333333,0.0,0.0,0.0,0.04,0.1333333333333333,0,0.0,0.0
16074,1,13,37,19,7,16.3,0.1533742331288343,0.292,0.0981595092024539,0.323,0.0368098159509202,0.833,0.0122699386503067,0.0797546012269938,0.1349693251533742,0.0245398773006134,0.0061349693251533,0.0797546012269938,0.0797546012269938,1,5.0,2.0
16080,1,0,21,77,9,13.9,0.0,0.0,0.1366906474820143,0.611,0.0863309352517985,0.517,0.1007194244604316,0.2446043165467625,0.0071942446043165,0.0071942446043165,0.079136690647482,0.0359712230215827,0.1151079136690647,0,0.0,0.0
16081,1,3,24,78,13,15.6,0.0,0.0,0.3205128205128205,0.537,0.1025641025641025,0.636,0.1153846153846153,0.1858974358974359,0.0576923076923076,0.0512820512820512,0.0192307692307692,0.0641025641025641,0.1602564102564102,0,0.0,0.0
16082,1,6,33,110,56,27.223636363636363,0.1395845855873906,0.376,0.0955052427703199,0.378,0.0293862285447138,0.767,0.0073465571361784,0.0991785213384091,0.2057035998129967,0.0367327856808922,0.0036732785680892,0.0697922927936953,0.0550991785213384,0,0.0,1.0
16085,1,3,27,73,7,22.2,0.0315315315315315,0.278,0.3828828828828829,0.494,0.1351351351351351,0.742,0.072072072072072,0.1666666666666666,0.0675675675675675,0.045045045045045,0.0225225225225225,0.0675675675675675,0.1036036036036036,0,0.0,1.0
16086,1,6,24,43,40,32.9,0.1003039513677811,0.357,0.2948328267477204,0.517,0.1671732522796352,0.772,0.0182370820668693,0.1246200607902735,0.1671732522796352,0.0486322188449848,0.0091185410334346,0.1003039513677811,0.0699088145896656,1,0.0,0.0
16087,1,13,21,3,0,5.0,0.06,0.0,0.2,0.667,0.3399999999999999,0.2,0.0,0.2,0.06,0.0,0.0,0.1399999999999999,0.06,0,0.0,0.0
16088,1,13,33,6,0,9.2,0.108695652173913,0.5,0.0,0.0,0.0543478260869565,1.0,0.0,0.0543478260869565,0.0543478260869565,0.0217391304347826,0.0,0.0217391304347826,0.0326086956521739,0,0.0,0.0
16089,1,0,29,67,67,26.4,0.0,0.0,0.2121212121212121,0.627,0.0378787878787878,0.344,0.1022727272727272,0.2765151515151515,0.0643939393939393,0.0265151515151515,0.0681818181818181,0.053030303030303,0.1174242424242424,1,2.0,3.0
16092,1,3,33,61,0,11.3,0.1415929203539823,0.429,0.0973451327433628,0.47,0.0176991150442477,0.75,0.0265486725663716,0.1681415929203539,0.0442477876106194,0.0176991150442477,0.0176991150442477,0.0265486725663716,0.0707964601769911,0,2.0,0.0
16094,1,3,26,72,45,21.6,0.0,0.0,0.2592592592592592,0.554,0.0509259259259259,0.618,0.0972222222222222,0.1481481481481481,0.0416666666666666,0.0277777777777777,0.0277777777777777,0.037037037037037,0.0833333333333333,0,0.0,2.0
16095,1,3,32,76,76,28.2,0.0,0.0,0.4574468085106383,0.457,0.0886524822695035,0.767,0.0638297872340425,0.2304964539007092,0.0567375886524822,0.0248226950354609,0.0106382978723404,0.0709219858156028,0.0992907801418439,0,0.0,1.0
16096,1,0,29,79,79,32.0,0.0875,0.339,0.290625,0.569,0.10625,0.82,0.0375,0.16875,0.034375,0.03125,0.03125,0.05,0.075,1,0.0,0.0
16097,1,13,23,60,58,30.9,0.1067961165048543,0.395,0.3365695792880259,0.451,0.0614886731391585,0.804,0.0258899676375404,0.0970873786407767,0.0453074433656957,0.0355987055016181,0.0064724919093851,0.0517799352750809,0.0776699029126213,0,2.0,1.0
16099,1,0,34,73,15,19.4,0.0,0.0,0.2319587628865979,0.542,0.0670103092783505,0.649,0.0670103092783505,0.1855670103092783,0.0515463917525773,0.0257731958762886,0.0618556701030927,0.0412371134020618,0.134020618556701,0,1.0,1.0
16100,1,9,27,81,81,32.2,0.0807453416149068,0.28,0.2298136645962732,0.552,0.0869565217391304,0.718,0.0248447204968944,0.0559006211180124,0.0527950310559006,0.0590062111801242,0.0124223602484472,0.0403726708074534,0.0807453416149068,0,0.0,2.0
16101,1,9,28,48,6,6.697916666666667,0.0447900466562986,0.125,0.0447900466562986,0.286,0.0149300155520995,0.0,0.0149300155520995,0.0746500777604976,0.0597200622083981,0.0447900466562986,0.0,0.0149300155520995,0.029860031104199,0,0.0,0.0
16104,1,6,29,144,24,21.62708333333333,0.1572102880262017,0.387,0.2126962720354493,0.411,0.0601098160100183,0.874,0.0277429920046238,0.0601098160100183,0.1479626240246604,0.0323668240053944,0.0092476640015412,0.0739813120123302,0.0924766400154127,0,0.0,1.0
16107,1,13,25,70,0,9.018571428571429,0.0776176144463804,0.52,0.3215586884207191,0.44,0.1441469982575637,0.727,0.0332646919055916,0.1441469982575637,0.0776176144463804,0.0443529225407888,0.0110882306351972,0.0776176144463804,0.0665293838111832,0,4.0,0.0
16111,1,6,23,26,0,8.6,0.1395348837209302,0.1,0.2558139534883721,0.411,0.0581395348837209,0.692,0.0348837209302325,0.0930232558139535,0.186046511627907,0.0581395348837209,0.0116279069767441,0.0697674418604651,0.0813953488372093,0,0.0,0.0
16112,1,13,28,58,2,8.681034482758621,0.0115193644488579,0.0,0.2534260178748759,0.375,0.0806355511420059,0.714,0.0230387288977159,0.0806355511420059,0.0345580933465739,0.0460774577954319,0.0,0.0691161866931479,0.0921549155908639,0,0.0,0.0
16115,1,13,35,6,6,29.5,0.0915254237288135,0.188,0.3220338983050847,0.491,0.1186440677966101,0.857,0.0101694915254237,0.135593220338983,0.2135593220338983,0.0406779661016949,0.0067796610169491,0.1932203389830508,0.0508474576271186,1,0.0,0.0
16116,1,9,25,41,8,18.3,0.1584699453551912,0.35,0.180327868852459,0.433,0.0546448087431694,0.821,0.0273224043715847,0.1092896174863388,0.0437158469945355,0.0273224043715847,0.0,0.0327868852459016,0.0765027322404371,0,0.0,0.0
16117,1,9,22,43,0,9.2,0.1847826086956522,0.301,0.1195652173913043,0.438,0.0217391304347826,0.778,0.0326086956521739,0.108695652173913,0.0326086956521739,0.0217391304347826,0.0,0.0326086956521739,0.0652173913043478,0,3.0,0.0
16120,1,6,21,70,68,32.3,0.1486068111455108,0.33,0.2476780185758514,0.41,0.0495356037151702,0.903,0.0154798761609907,0.0743034055727554,0.1764705882352941,0.0185758513931888,0.0030959752321981,0.0588235294117647,0.065015479876161,0,0.0,0.0
16121,1,13,22,78,12,28.1,0.0640569395017793,0.35,0.3131672597864768,0.48,0.1708185053380782,0.748,0.0284697508896797,0.0889679715302491,0.096085409252669,0.0320284697508896,0.0071174377224199,0.0676156583629893,0.0854092526690391,0,1.0,0.0
16122,1,9,33,112,26,25.30892857142857,0.1738516898327806,0.394,0.2054610879841953,0.395,0.0513652719960488,0.84,0.0158046990757073,0.1461934664502928,0.0592676215339024,0.0316093981514146,0.0118535243067804,0.0434629224581951,0.0829746701474635,0,3.0,1.0
16125,1,13,24,67,67,38.7,0.0930232558139534,0.283,0.1757105943152454,0.457,0.1291989664082687,0.769,0.0335917312661498,0.0930232558139534,0.0671834625322997,0.0490956072351421,0.0129198966408268,0.0387596899224806,0.041343669250646,0,1.0,0.0
16126,1,13,34,50,2,7.6,0.1578947368421052,0.419,0.131578947368421,0.521,0.0394736842105263,0.571,0.0131578947368421,0.0921052631578947,0.0394736842105263,0.0131578947368421,0.0263157894736842,0.0263157894736842,0.0789473684210526,0,0.0,1.0
16127,1,6,24,14,0,10.4,0.1153846153846153,0.294,0.2115384615384615,0.323,0.0576923076923076,0.889,0.0288461538461538,0.1346153846153846,0.0673076923076923,0.0576923076923076,0.0,0.0673076923076923,0.0769230769230769,0,11.0,0.0
16138,1,0,26,52,38,19.823076923076925,0.0,0.0,0.438882421420256,0.418,0.095847885137757,0.755,0.1008925106713232,0.1765618936748156,0.0554908808692277,0.0100892510671323,0.0554908808692277,0.0655801319363601,0.0605355064027939,1,6.0,1.0
16147,1,6,31,56,3,18.8,0.0585106382978723,0.323,0.351063829787234,0.446,0.1170212765957446,0.802,0.0212765957446808,0.0691489361702127,0.2074468085106383,0.0372340425531914,0.0053191489361702,0.0957446808510638,0.1170212765957446,1,2.0,0.0
16150,1,13,24,71,7,16.5,0.0545454545454545,0.311,0.2121212121212121,0.492,0.0606060606060606,0.611,0.0181818181818181,0.0969696969696969,0.1757575757575757,0.0545454545454545,0.006060606060606,0.0848484848484848,0.0969696969696969,0,0.0,0.0
16151,1,6,32,81,81,30.5,0.1704918032786885,0.449,0.1311475409836065,0.464,0.0262295081967213,0.825,0.0131147540983606,0.0655737704918032,0.1540983606557377,0.0295081967213114,0.0032786885245901,0.0426229508196721,0.0557377049180327,0,0.0,0.0
16152,1,13,20,80,41,19.8,0.1161616161616161,0.319,0.1717171717171717,0.447,0.0404040404040404,0.77,0.0252525252525252,0.0757575757575757,0.0353535353535353,0.0454545454545454,0.0101010101010101,0.0202020202020202,0.0909090909090909,0,0.0,0.0
16153,1,6,22,22,0,11.5,0.217391304347826,0.327,0.1304347826086956,0.406,0.1130434782608695,0.724,0.0260869565217391,0.0695652173913043,0.0869565217391304,0.0347826086956521,0.017391304347826,0.0869565217391304,0.0956521739130434,1,1.0,0.0
16156,1,9,27,73,73,32.1,0.1152647975077881,0.362,0.1588785046728972,0.548,0.0591900311526479,0.773,0.0467289719626168,0.1277258566978193,0.0560747663551401,0.0467289719626168,0.0093457943925233,0.0342679127725856,0.0809968847352024,0,0.0,1.0
16157,1,13,37,81,0,24.4,0.1885245901639344,0.394,0.2213114754098361,0.418,0.0983606557377049,0.821,0.0327868852459016,0.110655737704918,0.1065573770491803,0.0327868852459016,0.0163934426229508,0.0532786885245901,0.1065573770491803,0,0.0,0.0
16158,1,6,22,70,70,34.5,0.0869565217391304,0.264,0.3507246376811594,0.44,0.1507246376811594,0.703,0.0405797101449275,0.1391304347826087,0.1826086956521739,0.0550724637681159,0.017391304347826,0.1014492753623188,0.0869565217391304,0,0.0,0.0
16159,1,3,25,71,2,18.1,0.1381215469613259,0.347,0.1823204419889502,0.479,0.0939226519337016,0.68,0.0441988950276243,0.1602209944751381,0.0662983425414364,0.0331491712707182,0.011049723756906,0.0552486187845303,0.0773480662983425,0,0.0,0.0
16160,1,6,27,73,73,29.8,0.1040268456375839,0.385,0.1543624161073825,0.5,0.0738255033557047,0.742,0.0201342281879194,0.0805369127516778,0.1644295302013423,0.0536912751677852,0.0067114093959731,0.0738255033557047,0.0973154362416107,0,2.0,1.0
16162,1,0,31,55,55,30.2,0.0,0.0,0.1920529801324503,0.595,0.0927152317880794,0.632,0.0960264900662251,0.2218543046357616,0.0364238410596026,0.0231788079470198,0.0364238410596026,0.043046357615894,0.086092715231788,1,0.0,0.0
16163,1,9,26,62,55,31.1,0.1832797427652733,0.348,0.1993569131832797,0.478,0.0803858520900321,0.724,0.0289389067524115,0.1221864951768488,0.0578778135048231,0.022508038585209,0.0160771704180064,0.0418006430868167,0.0996784565916398,0,1.0,2.0
16164,1,9,30,4,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.0833333333333333,0.0499999999999999,0.0,0.0499999999999999,0.0499999999999999,0,0.0,0.0
16165,1,9,27,31,0,6.4,0.15625,0.29,0.15625,0.419,0.125,0.75,0.0625,0.125,0.0468749999999999,0.015625,0.015625,0.03125,0.0937499999999999,0,0.0,0.0
16166,1,3,26,108,34,14.208333333333334,0.1618768328445747,0.336,0.182991202346041,0.403,0.0422287390029325,0.647,0.0281524926686217,0.1548387096774193,0.0211143695014662,0.0211143695014662,0.0351906158357771,0.0422287390029325,0.0844574780058651,0,0.0,0.0
16169,1,13,22,23,0,7.5,0.1733333333333333,0.355,0.2133333333333333,0.417,0.04,0.714,0.0133333333333333,0.0933333333333333,0.0933333333333333,0.04,0.0133333333333333,0.08,0.1333333333333333,0,5.0,0.0
16174,1,9,25,21,0,8.8,0.1022727272727272,0.167,0.125,0.583,0.0568181818181818,0.909,0.0454545454545454,0.159090909090909,0.0681818181818181,0.0113636363636363,0.0113636363636363,0.0568181818181818,0.0909090909090909,1,3.0,0.0
16178,1,6,25,82,6,24.6,0.0853658536585365,0.345,0.1626016260162601,0.451,0.032520325203252,0.779,0.008130081300813,0.0691056910569105,0.1219512195121951,0.0365853658536585,0.0040650406504065,0.0609756097560975,0.0772357723577235,0,0.0,0.0
16179,1,0,35,22,1,7.8,0.0128205128205128,0.0,0.1282051282051282,0.524,0.0256410256410256,0.75,0.0384615384615384,0.0641025641025641,0.0256410256410256,0.0512820512820512,0.0,0.0384615384615384,0.1794871794871795,0,0.0,2.0
16180,1,6,26,80,35,25.9,0.0926640926640926,0.376,0.2432432432432432,0.501,0.1081081081081081,0.857,0.0231660231660231,0.0694980694980695,0.1428571428571428,0.0463320463320463,0.0077220077220077,0.0656370656370656,0.0733590733590733,0,0.0,0.0
16181,1,3,33,81,0,16.7,0.0119760479041916,0.235,0.1676646706586826,0.58,0.0658682634730539,0.71,0.0838323353293413,0.1317365269461078,0.0778443113772455,0.0239520958083832,0.0179640718562874,0.0538922155688622,0.1377245508982036,0,1.0,2.0
16182,1,6,26,73,73,33.5,0.1194029850746268,0.361,0.3014925373134328,0.484,0.1134328358208955,0.815,0.017910447761194,0.0716417910447761,0.1791044776119403,0.044776119402985,0.0059701492537313,0.0626865671641791,0.0567164179104477,0,0.0,0.0
16183,1,9,29,41,0,6.5,0.2923076923076922,0.418,0.1384615384615384,0.579,0.0461538461538461,0.714,0.0307692307692307,0.0923076923076923,0.0615384615384615,0.0153846153846153,0.0307692307692307,0.0461538461538461,0.1384615384615384,0,0.0,0.0
16184,1,0,23,71,71,32.4,0.0030864197530864,0.0,0.5154320987654321,0.499,0.2592592592592593,0.726,0.095679012345679,0.2654320987654321,0.0895061728395061,0.0462962962962963,0.0401234567901234,0.1080246913580247,0.1172839506172839,0,3.0,0.0
16187,1,9,23,7,0,4.9,0.3265306122448979,0.364,0.0816326530612244,0.667,0.0,0.0,0.0612244897959183,0.0816326530612244,0.0,0.0612244897959183,0.0,0.0204081632653061,0.0816326530612244,1,2.0,0.0
16191,1,13,21,15,0,6.7,0.1343283582089552,0.429,0.1940298507462686,0.316,0.044776119402985,0.75,0.0149253731343283,0.0746268656716417,0.0597014925373134,0.0149253731343283,0.0149253731343283,0.0298507462686567,0.1044776119402985,0,3.0,0.0
16194,1,13,33,69,24,30.3,0.2145214521452145,0.361,0.2706270627062705,0.46,0.1551155115511551,0.866,0.0165016501650165,0.0594059405940594,0.1056105610561056,0.0297029702970297,0.0066006600660066,0.066006600660066,0.0561056105610561,0,0.0,0.0
16195,1,15,25,162,70,22.961111111111112,0.1524316477135252,0.316,0.2700217759496733,0.471,0.0914589886281151,0.864,0.0130655698040164,0.0827486087587708,0.1524316477135252,0.0261311396080329,0.0043551899346721,0.0740382288894265,0.0653278490200822,0,0.0,1.0
16198,1,9,23,78,8,16.1,0.1180124223602484,0.331,0.1180124223602484,0.552,0.0496894409937888,0.754,0.0372670807453416,0.1180124223602484,0.0496894409937888,0.0496894409937888,0.0186335403726708,0.031055900621118,0.0807453416149068,0,1.0,0.0
16199,1,3,26,81,7,20.2,0.0049504950495049,0.0,0.3069306930693069,0.468,0.0396039603960396,0.567,0.0693069306930693,0.1336633663366336,0.0495049504950495,0.0396039603960396,0.0346534653465346,0.0247524752475247,0.0891089108910891,0,1.0,0.0
16200,1,13,22,26,0,6.1923076923076925,0.0807453416149068,0.143,0.177639751552795,0.357,0.1937888198757764,0.813,0.0161490683229813,0.0645962732919254,0.0968944099378882,0.0322981366459627,0.0,0.0322981366459627,0.1937888198757764,0,9.0,1.0
16209,1,6,23,4,0,6.5,0.0769230769230769,1.0,0.1538461538461538,0.0,0.0,0.0,0.0,0.0769230769230769,0.0,0.1538461538461538,0.0,0.0,0.0,0,0.0,0.0
16212,1,6,25,78,78,36.5,0.2164383561643835,0.424,0.2684931506849315,0.509,0.1232876712328767,0.885,0.0164383561643835,0.1013698630136986,0.2328767123287671,0.0438356164383561,0.0054794520547945,0.1041095890410958,0.0684931506849315,0,1.0,1.0
16213,1,0,32,80,68,20.2,0.0,0.0,0.2326732673267326,0.569,0.0841584158415841,0.737,0.1237623762376237,0.2128712871287128,0.0247524752475247,0.0247524752475247,0.0594059405940594,0.0544554455445544,0.1287128712871287,0,0.0,0.0
16214,1,13,22,5,1,15.0,0.3333333333333333,0.48,0.08,0.5,0.0,0.0,0.0,0.0533333333333333,0.0666666666666666,0.0,0.0,0.04,0.08,0,0.0,0.0
16215,1,9,26,34,0,7.0,0.1571428571428571,0.179,0.2428571428571428,0.466,0.0428571428571428,0.8,0.0571428571428571,0.1285714285714286,0.0428571428571428,0.0285714285714285,0.0,0.0428571428571428,0.0857142857142857,0,0.0,0.0
16216,1,3,22,51,0,11.3,0.0176991150442477,0.2,0.2035398230088495,0.441,0.0884955752212389,0.642,0.0619469026548672,0.1238938053097345,0.0442477876106194,0.0442477876106194,0.0176991150442477,0.0619469026548672,0.1592920353982301,0,1.0,0.0
16217,1,3,20,67,66,35.2,0.002840909090909,0.222,0.4232954545454545,0.522,0.1874999999999999,0.791,0.0880681818181818,0.1988636363636363,0.0454545454545454,0.0369318181818181,0.0795454545454545,0.0454545454545454,0.0852272727272727,0,1.0,0.0
16218,1,3,24,63,4,15.2,0.0,0.0,0.3026315789473684,0.534,0.0921052631578947,0.528,0.0986842105263157,0.1776315789473684,0.0263157894736842,0.0197368421052631,0.0460526315789473,0.0394736842105263,0.1184210526315789,0,0.0,0.0
16219,1,3,28,136,88,24.425735294117644,0.0081880851320027,0.364,0.3520876606761191,0.459,0.0818808513200277,0.693,0.0655046810560221,0.1473855323760498,0.0450344682260152,0.0368463830940124,0.0163761702640055,0.0450344682260152,0.0941629790180318,0,0.0,2.0
